binzm1,binzm2,binzm3,binzm4,binzm5,binzm6,bincs1,bincs2,bincs3,bincs4,bincs5,bincs6,binoo1,binoo2,binoo3,binoo4,binoo5,binoo6
1.022384467,3.020408585,1.556465743,1.568350182,1.521464921,1.509171171,0.855485247,1.438016112,1.129048824,0.850513842,0.801603727,0.664483393,1.826795235,2.112904067,2.41557068,2.13067702,2.100992625,2.643887029
4.193700878,1.611130319,1.495509393,1.698756845,1.532340938,1.658337847,1.064829661,1.047841409,1.46003915,0.747647535,1.123517791,0.908392862,2.899981584,2.035422349,2.267366152,2.488840949,2.285516233,2.072089326
0.923057924,1.134987058,1.068121772,0.942297979,1.021157741,3.138334048,0.92674236,0.850959785,0.867693227,0.93096982,0.883580642,0.906024168,1.603347977,1.700455546,1.600259429,1.530738304,1.62853992,1.74474345
3.818558889,1.586016808,1.443081653,1.57162885,1.377343787,1.189136405,1.019261933,0.837696258,0.802102355,0.693195537,0.788941326,0.809646635,2.313977175,2.295992262,2.376927221,2.845155273,2.313707563,2.215473746
2.769732744,1.639378806,1.759834791,1.457273098,1.490340375,1.587498618,0.74569067,0.527840507,0.62097791,0.810507758,0.873848937,0.698496075,2.24599175,2.931241451,3.3005402,2.13134059,2.067304637,2.771642711
0.944379256,0.999077005,0.998167471,1.189542697,1.02901944,0.896721767,0.854416215,0.824269698,0.680621961,0.521084806,0.850256756,0.883276534,1.472613489,1.595083448,1.438061353,1.442262499,1.665746894,1.526806824
0.868634657,1.082883828,1.023266343,0.928629982,0.852482145,0.80330902,0.927927869,0.775238852,0.823895466,0.931424209,0.696790669,0.691975835,1.508029906,1.769112893,1.762789834,1.523316991,1.071261241,0.990842893
1.992665098,2.278160982,1.717768292,2.133084857,1.839827494,1.98570007,0.797817489,0.509923004,0.600238867,0.520512662,0.584448052,0.655178673,2.320215501,4.384220972,3.34040337,3.254899154,3.054542045,2.714986492
3.303776612,1.788271957,2.043376881,1.628315339,1.723844761,1.638165271,1.060403081,0.537804655,0.540295783,0.659330381,0.803006141,0.728373565,2.078613546,2.968810271,4.041939221,3.33887507,2.491711607,2.559377755
1.355212687,1.369246516,1.773955933,3.626346375,4.189055894,1.253410474,0.950932556,0.789616178,0.757724733,1.196578155,0.974307765,0.877685034,1.958578462,1.958753317,2.09061008,2.908746691,2.459421991,1.277678663
1.513509821,1.72607648,1.495937757,1.389112168,1.623604555,1.434193542,0.905190091,0.999341565,0.927048816,0.895455948,0.845249455,0.883241885,2.294676203,2.173424393,2.122317074,1.960780842,1.677002987,1.569180635
1.390749716,1.353719381,1.388671228,1.453540157,1.371939487,1.66549358,0.879230764,0.904961097,0.952661366,0.890078473,0.808890656,0.728493609,1.589601732,2.157142959,2.14855746,2.280239569,2.423881973,2.774940943
1.198326316,1.01258939,1.249989636,1.593891509,2.728933321,1.346928967,0.800426411,0.822833139,0.778314461,0.729755698,0.724773887,0.685681997,1.312696596,1.461609358,1.5008639,2.045015871,2.62045764,2.151658574
0.791483919,1.115652204,1.149326102,5.150465525,1.989938095,0.85884705,0.92668456,0.869032989,0.939800863,1.237519581,0.653293218,0.71592799,0.738097523,1.670228977,1.593816539,3.196244155,1.393463744,1.285627852
2.63443879,1.792621214,1.897973238,1.881342011,1.71164218,1.578733692,0.87320037,0.691180163,0.670081325,0.67780452,0.684860832,0.703792126,2.861346064,2.633107187,3.050246245,2.946859001,2.697523347,2.594286178
1.468613744,1.526854018,1.478056888,1.391839148,1.32456923,1.505857984,0.896973523,0.884661845,0.900992904,0.915789237,0.916397831,0.858271676,1.922268431,2.006436819,1.879182812,2.024659831,1.895261582,2.069085905
1.821552302,1.68316593,1.946375025,2.097181735,1.967856206,1.858381508,0.586725205,0.6238532,0.638486114,0.650828866,0.652937435,0.713187147,3.450694917,3.073674216,3.65199977,4.162782816,3.202571683,2.915540857
1.975670134,1.951631136,1.888482274,1.725280662,1.725398089,3.773070805,0.558322529,0.564675603,0.586841736,0.695423637,0.705993939,0.901136913,4.191386157,4.105474204,4.302193295,3.508772281,3.175001898,3.107419621
1.841329376,3.017244248,3.024184257,2.757113845,2.247276732,1.985207248,0.631938762,0.612469775,0.574549647,0.558805926,0.611118861,0.611871997,3.431782828,5.605368784,6.680048944,6.421079769,4.06227587,3.248379889
1.413808254,1.431847363,1.437793262,1.323277771,1.808511925,1.535283162,0.790756934,0.606958278,0.510371277,0.673027932,0.50915927,0.690303915,1.918010531,1.571310614,1.506701475,1.580155875,4.212323309,2.597375479
0.951407328,1.027162302,0.922795925,0.910978618,1.516503293,0.903156992,0.940509419,0.852857344,0.85289795,0.880218442,0.928108376,0.860054194,1.352028875,1.460994744,1.333543552,1.289304412,1.395452906,1.067046037
0.910288004,1.021365776,1.040194182,0.978775808,0.946059757,0.943070686,0.839810173,0.897879324,0.872863397,0.781640923,0.830839982,0.797529664,1.729911923,1.878693369,1.760923408,2.119610967,1.814446631,1.83989744
0.884132097,2.291079183,3.363905435,8.460166495,2.753227832,0.779746713,0.953894144,1.049616739,1.140474379,1.984333446,0.767524946,0.612685321,1.140527273,1.561545339,3.046521279,6.629430591,1.800873099,1.076331122
2.308630649,1.162689935,1.323654187,1.169785593,1.175031243,1.180023081,0.677826425,0.770857184,0.71822709,0.864204967,0.962098226,0.925320127,1.529089612,0.989334487,1.609699491,1.512120578,1.555708639,1.385436851
0.630019712,0.633938768,0.651856249,0.759926991,1.117100298,0.930156803,0.724250118,1.012811403,0.91207346,1.022970481,0.805991161,0.696658754,1.010815,0.918136594,0.898476374,0.819595322,1.367545189,1.540244756
1.116802467,1.260670908,1.396140718,1.347384328,1.516678648,1.581780345,0.748409199,0.767313173,0.717010255,0.667609802,0.674909802,0.679138437,1.372019735,1.410146616,1.641361589,1.582349432,2.0474252,2.101726407
1.105652588,1.194440898,1.143858919,1.075327918,1.098354219,1.139710054,0.77066861,0.716558125,0.807602495,1.171946417,1.298353412,3.264169938,1.651336302,1.485531139,1.291316264,0.83897426,0.90126576,0.78065327
0.996755978,1.209760196,1.299191935,1.381545422,1.253037752,1.161776159,0.728075798,0.61998224,0.726106302,0.603219353,0.541594367,0.69450856,1.873116145,2.154022529,2.538714103,2.453365524,1.627276731,1.997780675
1.57950199,1.307930984,1.274934974,1.286711423,2.152622107,3.105302617,0.811139805,0.876417069,0.875337858,0.606737437,0.773030234,1.015028821,1.743777755,1.599753077,1.397532908,1.011320327,1.800868756,4.687657321
1.390552863,1.116183855,1.387693088,1.04830523,7.099060495,5.978296606,0.724780727,0.680285722,0.624633799,0.727526763,1.676678863,1.621977586,1.950336809,1.969046494,2.15168904,1.208026615,4.436061233,4.165093488
0.91880802,0.848930815,3.087019302,0.952859449,1.116412579,1.027201085,0.700428943,0.780906308,0.825083018,0.921301916,0.47607418,0.649239587,1.732465628,1.490781811,2.138406429,1.200684392,2.051286307,1.713035451
1.626537872,10.80961822,4.045222169,1.005483836,0.779999964,1.059891381,1.195127933,2.244648035,0.816072262,0.630858088,0.642369117,0.521721191,2.914604969,6.517977281,2.58447299,1.60648181,1.571687367,0.962319263
1.03450904,1.385721431,1.139079326,1.076854803,1.104726646,1.078226686,0.808144914,0.621526741,0.776983574,0.805734673,0.550394497,0.518300222,1.012037809,2.060706233,1.536134036,1.257237743,0.898973974,0.792296872
0.771756483,0.934207538,0.736675526,0.719297221,0.628287214,0.663573694,0.747161403,0.612175272,0.891638021,1.017343383,1.001724861,0.979181348,1.09118676,1.864929447,1.204679726,1.114732146,1.088259171,1.013341209
1.150440408,1.09902061,1.228943721,1.159521864,1.09540379,1.081372252,0.823562401,0.84436345,0.802291055,0.837100339,0.873482481,0.801357774,1.383022896,1.558775176,1.514298886,1.611720378,1.400459634,0.962431975
1.11694573,1.099342561,1.071937337,1.131586091,1.147061431,1.172819248,0.765167753,0.849362794,1.010274919,1.186977697,1.261205731,1.323866609,1.649148793,1.640243193,1.722031291,1.73424972,1.674900776,1.64495348
1.220691355,1.229769808,1.182068689,1.119784678,1.078238633,1.044925824,0.826682841,0.704398923,0.657157584,0.69636167,0.719379425,0.781573568,0.873405069,1.611665547,1.910365299,1.691293012,1.689629482,1.660192163
2.154417501,1.434560734,1.203447833,1.328267258,0.850344232,1.119974201,0.770951258,0.836656913,1.026241647,0.985809213,0.826805171,0.956290112,1.737674891,1.827937242,1.496538718,1.657067372,1.475129171,1.338415485
1.266084542,1.099002051,1.104571478,1.147260048,1.035374051,1.175414657,0.724626737,0.820369819,0.915630561,0.797859816,0.831569126,0.80224783,1.904336849,1.432442517,1.406460768,1.593719202,1.640921827,1.716916624
1.142695371,1.217620839,1.484878138,1.642379229,1.282136903,1.166748423,0.666197901,0.990578711,0.721078501,0.467474918,0.549707723,0.808493749,1.544743679,1.578960521,2.120396349,2.58514837,1.924347175,1.516857227
0.772664177,0.8629946,0.729116786,0.646414094,0.689501798,0.5902216,1.003835428,0.932226966,0.805420502,0.778504646,0.861702082,0.944780393,0.896459611,0.916817835,0.818310938,0.844476105,0.827290388,0.88588393
0.79152206,0.742434376,0.92607546,0.977159918,0.915550444,0.78721409,0.755634767,0.809342247,0.684051331,0.630801434,0.752517516,0.809561069,1.557602917,1.511616236,1.801328039,2.148841067,1.738203813,1.495458825
1.624781511,1.155421192,1.292629518,1.195272205,1.264321276,1.063816063,0.786397945,0.512545085,0.577329782,0.627261045,0.616572664,0.683787221,1.704048808,2.14292107,1.893543088,1.732435879,2.044459435,1.680688069
1.075526473,1.123745192,1.06761483,1.092907607,1.120719961,1.078630575,0.833920521,0.940930035,0.843547272,0.92346706,0.947478797,0.855225941,1.128605144,1.397581294,1.487913826,1.227034543,1.129839551,1.134248552
0.838560997,3.150008279,1.4296705,1.51204729,1.337524712,1.273836497,0.716439308,0.598843947,0.541200918,0.672329228,0.761385055,0.913322835,1.418457942,3.495826886,3.03621889,2.010367487,1.761281886,1.539800665
0.738758357,0.790246165,0.734732232,1.065650291,0.983060674,2.880962028,0.941780224,0.873030133,0.989613513,0.822444108,0.849074745,0.842829186,1.411176167,1.342689045,1.034952705,0.900256745,0.937265522,1.5624951
1.069886621,1.051721013,1.275263383,1.110131096,1.159986505,1.038111378,0.93990887,0.879630314,0.732910248,0.999134052,0.90889394,1.044196626,1.18454982,1.527423383,1.558794289,1.282990473,1.264090229,0.978008516
0.855340672,0.933886636,1.011372925,1.028738156,0.820669865,0.76998837,0.625848196,0.59748171,1.157225225,0.75958699,0.874924395,0.691972523,1.846755413,2.216232875,2.374150227,1.786780742,1.498334472,1.200746013
1.438565895,1.295995098,1.440528213,1.650047255,1.415649937,1.889500504,0.782278837,0.721844721,0.793731445,0.896330089,0.845778052,0.694006534,1.037564804,0.888181886,0.868897471,0.885408219,0.893004651,2.373292384
0.563888431,0.561995421,0.580308612,0.544268797,2.851951078,0.672487464,1.134709547,1.137914534,0.977766404,0.983920379,1.390595076,0.979864921,0.646647049,0.680442005,0.775315014,0.7158883,2.098084793,0.997234937
2.938766795,2.562330556,0.814904542,1.307307979,1.301269137,1.584294899,0.895719634,0.779632004,0.787851474,0.729015945,0.540270494,0.486189631,1.489263666,1.265857377,0.81689116,1.762707004,1.530921815,2.357936894
1.310262838,6.294892666,5.452884694,1.331446078,1.276775391,1.273242071,0.825228201,1.60842188,1.123344805,0.503403266,0.68540987,0.860175921,2.2507622,4.702528921,3.399432247,1.916295521,2.263612248,2.030536291
1.560979591,1.562653528,1.596535941,1.549748648,1.506620652,1.402624508,0.659733469,0.660328179,0.623950641,0.615809417,0.710423631,0.746800478,1.349492744,1.529584642,2.170368967,2.035043266,1.726968357,1.622000409
1.444932996,1.475774165,1.415920319,1.573747283,1.476742066,1.31789759,0.748309813,0.797391109,0.941758266,0.774983885,0.769873514,0.746160495,1.300884807,1.463663825,1.464550633,1.085088799,0.912592255,0.964831879
1.694666799,1.623894438,1.401763611,1.492824528,1.544696298,1.567334846,0.610722629,0.647322415,0.638368159,0.669918443,0.704741031,0.71491352,1.353150824,1.502528025,1.51670505,1.510535161,1.514832797,1.49245112
1.015586407,1.286692602,1.198282791,1.065302786,0.986643646,1.186251404,0.968196586,0.944327604,0.833670031,0.70661774,0.76734048,0.817049702,1.971709757,2.073301523,2.103920574,2.084960364,1.904313378,1.668861576
1.545165484,1.493547649,1.493474586,1.57447,1.552303343,1.406491386,0.805570876,0.825255901,0.666756578,0.587286423,0.561090435,0.656514249,0.884252164,0.88480506,0.917651426,0.92375802,0.993894631,0.915476698
0.7876352,0.708562011,0.592305126,0.635203705,0.625005949,0.56023176,0.821023317,0.69572511,0.729463114,0.78370399,0.753340004,0.778292238,1.327851046,0.846529548,0.882061853,1.105496794,0.949949965,0.973945402
1.195873774,1.182713654,1.145720596,1.407605117,1.174524289,1.127477477,0.809932591,0.828128619,0.862464213,0.813461168,0.77851404,0.757397963,1.913801703,1.955354677,1.748606296,1.750309394,1.587131743,1.631886342
1.731845477,1.849337572,2.284212628,1.787419856,2.239707405,4.287234153,0.771392738,0.55181638,0.587472231,0.91053761,1.063730854,1.062355276,1.162806341,1.222629324,1.943293215,1.182950627,1.551573321,2.355667975
0.902416123,1.093620318,1.129679112,0.971835399,1.088356186,1.29919542,0.799328674,0.761776931,0.71627346,0.794751307,0.644549035,0.5034552,1.952162709,2.03621648,2.199695421,1.958926772,2.004410808,2.449945974
1.859236931,1.836020602,1.819344378,1.918679902,1.797254846,1.749932702,0.638936737,0.660675031,0.617248576,0.716967426,0.77878902,0.762221815,2.201387387,2.222377528,1.902740093,1.718116769,1.48471739,1.444442345
9.025499249,1.831974329,1.096641116,1.264536465,1.189795503,1.201306986,1.880837073,0.707854897,0.625259812,0.709355406,0.739225759,0.693008123,5.367993247,2.313747642,1.470733043,1.817139616,1.975974763,1.847526572
1.622716397,1.529161892,1.481149517,1.540897794,1.428930066,1.287287477,0.513925695,0.545673107,0.509110163,0.562336147,0.523237009,0.494498836,1.038049609,0.920989332,0.887321372,0.990634761,0.846705786,0.773889022
1.742656849,1.560858091,1.639696809,1.521525426,1.601517597,1.640204238,0.52151651,0.519351584,0.519710075,0.527150698,0.543252138,0.585158809,2.016471507,0.975530617,0.960926807,0.966915774,1.33041788,1.743415022
3.796097787,2.331443268,1.976035805,1.6381165,1.6282627,1.686526712,0.675220982,0.781798059,1.370559211,0.749038895,1.672303898,1.346279177,1.694560061,1.429940775,1.127171484,0.866893589,1.002969293,0.901257542
0.579797985,3.147571835,0.813696503,0.603154028,0.611688318,0.570312467,0.866170636,0.951575295,0.856210322,0.92349525,0.978663206,1.041480939,1.102752063,1.720551381,0.894307538,1.115587472,1.216127052,1.148161948
0.602229358,0.584606245,0.591489506,0.597413594,0.585516757,0.605819573,1.194882302,1.192683712,1.061676139,1.154304179,1.198255047,1.181946848,1.035173818,1.189130065,0.993528352,1.065191939,0.97679042,0.750569772
1.220887368,1.445237766,1.182348764,1.187873513,1.225343089,1.28727494,0.78672266,0.678479012,0.549730222,0.649855783,0.637094706,0.699163641,1.785163958,2.495059006,2.331392095,2.019729981,1.63487791,1.684128568
1.714575076,1.802007983,1.795444918,2.179916794,1.975234656,2.067183622,0.884312678,0.749677512,0.629512174,0.642773016,0.60360061,0.555428235,0.960508049,1.095372649,1.650999369,2.06695201,2.394561159,2.174681583
1.185525872,1.386365646,1.514711877,1.253945793,1.168234157,0.997117473,0.761055271,0.529821757,0.606956999,0.696774834,0.775394964,0.786896517,1.64525859,2.607850664,3.063436477,2.6836538,2.501018201,2.036939473
1.784890134,0.961911765,0.506939939,0.656887047,0.705319376,1.476937291,0.770504061,0.752215886,0.809698772,0.808150118,0.812145542,0.822814689,1.57953054,1.269033513,1.204421575,1.163397445,1.258928571,1.702907377
1.523447866,2.128876633,1.930791657,1.632513057,1.435036306,1.335006522,0.568275112,0.618297976,0.581991508,0.57734915,0.607423576,0.752050469,2.554520945,3.083683538,2.865880213,3.08114442,2.311969564,1.947112807
0.591153746,0.617822418,0.556650431,0.511692753,0.506356031,0.535196578,0.612852184,0.553803811,0.73358265,0.803336646,1.072025378,0.991603048,1.07321822,1.861747685,1.350059882,1.211098148,1.188074486,1.240475044
0.438119161,0.454923407,0.51857861,0.633543689,0.74637638,0.747734183,1.88864478,1.851531985,1.688180886,1.811015418,1.494346223,1.617842096,0.808831506,0.90166804,1.202406392,1.44538403,1.525832138,1.371649428
0.979205042,0.430077397,0.436123574,0.516586633,0.560999399,0.626297469,2.187496829,2.319713664,2.011629437,1.944882294,2.055850727,1.978568985,0.920364841,0.672478833,0.600650559,0.972853648,1.01284459,1.329299288
0.665791155,0.950838148,1.07137737,0.996104218,0.948717871,0.881345405,1.867625217,1.906725392,1.999628386,2.071675649,2.025708265,2.046813244,1.375785422,1.720484298,1.881840617,1.805484213,1.848408467,1.902947554
0.597483807,0.656843078,0.587716217,0.517581463,0.492424511,0.47248033,2.003691955,2.060870434,2.208109468,2.264820365,2.532702982,2.640508249,1.44758611,1.53156488,1.434477708,1.335783041,1.142672459,0.966937243
0.560733227,0.47860138,0.600846373,0.663707211,0.784013486,0.640584819,1.956063612,2.117508079,1.870679751,2.078064658,2.000511402,2.001605386,1.481411686,1.086950617,1.422281975,1.448058359,1.591431175,1.512451556
0.826858755,1.20619626,1.216658045,1.161517118,1.019470423,1.061237613,2.18606642,1.833841044,2.000314145,1.97214096,2.096396928,2.038451889,1.729054715,1.962291906,2.075670882,2.056306476,1.956547661,1.985876896
0.947118304,1.278916698,1.04836915,1.290459128,1.497676031,1.502236639,1.843595627,1.785659771,1.821237421,1.687081126,1.655873168,1.640196428,1.488039367,2.074451195,2.020628957,1.991561906,2.023461108,2.214027877
1.760853517,1.484124403,0.897303202,1.170089564,1.099316445,1.011232889,2.088763162,1.603779534,1.615826285,1.489007063,1.769936681,1.973602281,1.417304483,2.071259155,1.753788316,1.827218177,1.876253209,1.670078872
0.63927294,0.576978996,0.668150948,0.624800549,0.628803017,0.714347324,1.957738232,1.911693991,1.752672438,1.948932348,1.970569388,1.957029898,1.297297074,1.2816313,1.389905004,1.376885839,1.377992531,1.549793798
0.489663928,0.435160281,0.479793194,0.570290543,0.459557688,0.470361618,1.91025518,2.29337952,2.129619252,2.226858781,2.27310958,2.376808033,0.809150078,0.789474929,0.92602387,1.075120403,0.825507915,0.865578184
0.493987621,0.443277786,0.527960591,0.539913255,0.669271427,0.502790855,2.043252173,1.882492881,1.91136016,2.022837016,1.878773911,2.220819708,0.989338882,0.863181618,1.22128062,1.203760312,1.51341473,1.180776135
0.50236742,0.673561084,0.677530714,0.728394815,0.613438691,0.642996211,1.884009796,1.756787232,1.8776968,1.812152644,1.972242969,2.136127398,1.090404674,1.541930626,1.515672822,1.596908248,1.552369901,1.476123818
0.713448208,0.764700519,0.883875183,0.998460913,0.985440976,1.162388495,1.675118059,1.941517515,1.855943769,1.813936538,2.075675769,2.012802596,1.455153448,1.693967136,1.652308139,1.835986563,1.845159908,1.739779678
0.989669719,1.197891819,1.051597219,0.859144755,0.830339108,0.725654598,1.78249681,1.568431065,1.768340101,2.115979538,2.067070351,1.837097634,1.81954321,1.892705776,1.976470457,1.739786946,1.741553564,1.536872092
0.421750049,0.446450747,0.436695185,0.484222336,0.461239037,0.457860961,1.970346055,1.903673355,1.949124604,1.931239636,2.182186477,1.8571382,0.727428922,0.801852023,0.885146421,1.027043002,1.229936346,0.956176919
0.451437932,0.445380366,0.469899096,0.446322427,0.455147758,0.44041478,2.011598799,2.128437599,1.877030548,1.905617396,2.002333435,2.164185779,0.799074468,0.861242805,1.007366362,0.911883424,0.919169046,0.921385935
0.429729482,0.404885331,0.439162489,0.437475664,0.498183878,0.466187941,1.749142359,2.049978595,1.955368985,2.287548601,2.339439907,2.137609897,0.786229617,0.77736325,1.02679013,0.903551129,0.873778278,0.934355479
0.514464207,0.489139126,0.467698683,0.462592783,0.454426945,0.441105221,2.039475416,2.045982478,2.136826397,2.240246697,2.01014098,2.043601938,1.055362745,1.042477383,0.972543867,0.997676623,0.932591546,0.865025494
0.495339171,0.598566124,0.553673595,0.53388656,0.529115149,0.432472272,2.019373733,1.944020453,1.805034872,1.729376688,2.171693468,2.058261663,1.004265008,1.388591524,1.610361238,1.381787511,1.570385325,1.42067819
0.96006612,0.882302118,1.046396496,0.978346002,1.164757415,0.928884852,1.900442059,1.848385227,1.79458472,1.861152354,1.882692023,1.874771046,1.75783626,1.616729648,1.923951403,1.732331932,2.107042186,1.777398525
1.582764898,1.363629346,1.390025333,1.043189103,1.166747775,1.419710827,1.799454831,1.971032883,1.814867063,2.001227536,1.92836422,1.730322115,2.317574772,2.201407636,2.074020242,2.017254831,2.175732339,2.294904167
0.407966282,0.420350499,0.406598306,0.400404069,0.407029845,0.454184891,2.10371566,2.318033725,2.333209466,2.459729708,2.391538812,2.247467216,0.489936716,0.549840605,0.567166498,0.500352642,0.551087188,0.918964191
0.413534647,0.411665625,0.431269275,0.413139063,0.420004165,0.425412477,2.264445609,2.372576061,2.383357562,2.39355119,2.160331427,2.22265457,0.619460059,0.699994837,0.835464664,0.698751033,0.648566016,0.733936562
0.998524185,0.819059643,0.758656599,0.592602507,0.619363625,0.607125015,1.951247266,1.961388927,2.050833244,2.316774555,2.069294784,1.963863203,1.702413604,1.580466713,1.394090559,1.338289294,1.469706209,1.459055176
0.511468192,0.530212148,0.50938088,0.481260239,0.533792589,0.551470934,2.081719719,1.898904498,2.063460428,2.020745558,2.056428102,1.807728802,1.051577642,1.20100754,1.055123839,1.188967237,1.240530545,1.441276796
0.878118378,0.906182015,0.848000215,0.846272322,0.796967453,0.706032182,1.773826858,1.803105313,1.854421197,1.805314953,1.857525711,1.987971152,1.60015062,1.86568829,1.774970346,1.709975943,1.711094145,1.635057863
0.39446564,0.4124496,0.409930456,0.39937582,0.401758381,0.395080954,2.112703429,2.011961183,2.204416664,2.068929895,1.975606847,2.252152424,0.565230088,0.557530864,0.679851313,0.631181902,0.576390452,0.521944806
0.544028457,0.652754613,0.555616188,0.489468489,0.446925028,0.434279736,1.838445221,1.925015368,2.039618867,2.101437571,2.20638666,2.326422499,1.113502543,1.253844518,1.196060795,1.096991852,0.856163544,1.024431613
0.436234248,0.4116648,0.406043007,0.40872007,0.394588512,0.39781261,2.218631648,2.138349994,2.037000855,2.364460607,2.227399481,2.338147643,0.930310482,0.742657406,0.896409703,0.745888112,0.732862069,0.755295175
0.625591335,0.483021601,0.469415781,0.445910872,0.421524052,0.408634573,2.058388537,2.151468942,2.200426183,2.220066664,2.319295076,2.172649331,1.054138068,0.97605136,0.916892209,0.938931339,0.896391474,0.770451563
0.473361128,0.541308847,1.556778054,0.702920975,0.512709173,0.482344727,2.015369319,2.057729932,2.112519888,2.712638643,2.55583488,2.419670678,0.874892301,1.071568089,1.194126529,0.954746664,1.037857951,0.961574956
0.626651984,0.49807788,0.507843854,0.522987103,0.518135299,1.651909636,1.858378858,2.113422666,1.882611564,2.324704682,2.271867649,2.398899033,1.151362922,0.950708315,1.198661727,1.053546538,1.066552864,1.124985995
0.394774507,0.400703608,0.409356408,0.394731248,0.404865308,0.40587827,1.766977914,1.937433979,2.038249558,2.06388892,2.113767367,2.024804311,0.52011231,0.68242652,0.819689367,0.529544234,0.801539543,0.576918014
0.529698553,0.515160619,0.556607894,0.526848832,0.503731766,0.545078485,1.803813711,1.810263405,2.0090305,2.065907371,2.146189441,2.09024043,0.981379384,1.032078611,1.13003111,1.063721413,1.011418973,1.135696639
0.477984144,0.501421101,0.54149855,0.48369046,0.531091822,0.523705199,1.799012499,1.782063402,1.938834746,1.94351091,1.879842586,1.994802741,0.88296055,1.025463179,1.061334405,1.077289458,1.028953087,1.091547477
0.500411493,0.508202284,0.50199905,0.52936165,0.494756548,0.48781255,2.353898398,2.211394319,2.114788376,2.185666736,2.276965638,2.2634162,0.991554083,0.945262671,0.932998914,1.164821381,1.012433495,0.993471281
0.489686489,0.520160982,0.518962464,0.491553204,0.501063072,0.517854612,1.824390437,1.970529245,1.916332935,2.080114818,1.960884535,2.019290562,1.026124607,0.959382302,1.003596332,1.035910131,1.017431231,0.960808427
0.420305038,0.428529888,0.457532046,0.431412043,0.413482619,0.450117338,2.1784742,2.08482332,2.211388074,2.322793871,2.125626526,2.214609595,0.682668693,0.857810465,0.661451705,0.844694936,0.756187126,0.75233836
0.416040912,0.475979956,0.449178108,0.467901401,0.460950697,0.462562567,2.261292531,2.211818689,2.187861975,2.192777539,2.056622907,2.065654014,0.863853397,0.887987699,0.848452056,0.885681357,0.7661792,0.995910708
0.542140281,0.542509018,0.52239569,0.539914976,0.486359984,0.493658766,2.143144506,2.05189903,2.021391112,1.971796872,2.188659855,2.088029674,0.990868441,1.106767044,1.088226249,1.236066016,1.058227075,0.953069047
0.430167114,0.509064238,0.520911463,0.50739949,0.568050826,0.72535621,2.126099008,2.086828714,2.196758201,2.05864289,2.109020044,2.091490818,0.748860227,0.959814877,0.908874286,0.905089489,0.988657448,1.114998047
0.468065001,0.474622663,0.500907231,0.512776724,0.460606088,0.458679606,2.03755497,2.036952648,2.217346271,2.328756565,2.274876916,2.409393096,0.830129416,0.878194132,0.893945039,0.83449739,0.844276122,0.882272917
0.399446035,0.395583122,0.399483652,0.398645689,0.378793559,0.399642339,2.13007163,2.288962326,2.193815537,2.299121287,2.364362413,2.140339658,0.776083188,0.7380676,0.751758604,0.925946488,0.71232533,0.769894717
0.543445821,0.465878242,0.579041347,0.505144683,0.478737963,0.506522851,2.049651828,2.18855079,2.218667213,2.241576988,2.144657269,2.148971662,0.999138333,0.929319415,1.019695829,1.022977765,0.983888219,0.990310857
0.434522039,0.443227515,0.476057907,0.54016372,0.394639709,0.40742837,2.19037939,2.10495773,2.168510673,2.05610237,2.233735199,2.161868338,0.707436544,0.876992573,0.85497468,1.100186651,0.673560673,0.793000787
0.433882208,0.491903303,0.488114718,0.442908081,0.515436939,0.585143881,2.209102587,2.303837336,2.214345815,2.18427919,2.167227678,1.756728967,0.711279334,0.95816542,0.986229019,0.929325828,1.132116303,1.298111773
0.459511386,0.440464324,0.458460085,0.451947374,0.442484002,0.479029047,1.916979324,2.110602595,2.285597654,2.133996943,2.083004767,2.108476745,0.827148243,0.865407165,0.849965042,0.812854022,0.819713097,0.91670737
0.55787555,0.849226055,0.663110575,0.733657867,0.719021406,0.686131633,1.637949372,1.530840132,1.492421047,1.606494267,1.622284193,1.806622996,1.422742741,1.399235658,1.580543887,1.416888701,1.373670501,1.296952001
0.566463478,0.691723668,0.519798369,0.535544827,0.516709446,0.524004588,2.071759543,1.942858206,2.066104659,1.950029356,1.779909792,1.799233741,1.090886297,1.407520645,1.03308786,1.138887302,1.047505148,0.96677193
0.449058146,0.46341507,0.493845465,0.472382552,0.464717289,0.441261849,2.173940458,2.112638783,2.11845838,2.202739276,2.17825103,2.053080298,0.806894331,0.830194398,0.921704101,0.77060016,0.865159232,0.920553615
0.462697087,0.533349669,0.515177583,0.552841479,0.531250211,0.515545657,2.117763462,1.771894023,2.010102035,1.990412927,2.003319864,2.145518529,0.908242148,1.169906604,0.999753003,1.170498269,1.05835235,1.026456831
0.496036968,0.494911548,0.463583032,0.486969858,0.466646387,0.452824596,1.941044098,2.20059288,2.114048138,2.144573629,2.170897017,2.154904394,0.997283072,1.004384734,0.903450909,0.907192993,0.915988865,0.888773205
0.407025252,0.410843216,0.430800416,0.41510679,0.45029107,0.465328677,2.293394785,2.430608412,2.605967783,2.366787235,2.10957107,2.498241004,0.542290863,0.730664518,0.850183833,0.679208918,0.954716735,0.922045986
0.445026498,0.445418529,0.45230511,0.43294068,0.427196916,0.474937596,2.462188844,2.572060004,2.553360827,2.299660283,2.353542743,2.360179548,0.680105715,0.881361717,0.688007375,0.644026268,0.686039092,0.733628413
